Date,Open,High,Low,Close,Adj Close,Volume
2020-07-31,50.259998,50.310001,49.369999,50.009998,48.980263,22488400
2020-08-03,50.560001,50.849998,49.689999,50.389999,49.352436,15856600
2020-08-04,50.230000,50.320000,49.849998,50.139999,49.107586,16230800
2020-08-05,50.500000,51.310001,50.470001,51.040001,49.989056,16500800
2020-08-06,50.750000,51.290001,50.580002,50.889999,49.842140,11025000
2020-08-07,50.520000,52.230000,50.130001,52.119999,51.046814,21499100
2020-08-10,52.290001,53.209999,52.250000,52.860001,51.771584,16850400
2020-08-11,54.450001,55.029999,53.540001,53.759998,52.653046,25256500
2020-08-12,54.939999,55.020000,52.750000,53.349998,52.251492,19348000
2020-08-13,52.830002,53.480000,52.570000,52.889999,51.800961,13815300
2020-08-14,52.450001,53.349998,52.360001,52.930000,51.840137,13861300
2020-08-17,52.630001,52.820000,51.349998,51.419998,50.361229,19788700
2020-08-18,51.520000,51.529999,50.279999,50.340000,49.303471,17100800
2020-08-19,50.680000,51.330002,50.000000,50.290001,49.254501,20837300
2020-08-20,49.529999,50.020000,49.230000,49.580002,48.559120,15920900
2020-08-21,49.450001,50.080002,49.160000,49.299999,48.284882,17416000
2020-08-24,49.900002,51.130001,49.450001,51.060001,50.008644,19745100
2020-08-25,51.849998,52.509998,50.970001,51.650002,50.586498,17244800
2020-08-26,51.660000,51.790001,50.820000,50.849998,49.802967,14541600
2020-08-27,50.720001,52.209999,50.650002,51.720001,50.655052,19393500
2020-08-28,52.070000,52.369999,51.529999,52.279999,51.203522,16990300
2020-08-31,51.910000,52.040001,51.099998,51.119999,50.067410,16280100
2020-09-01,50.880001,51.570000,50.540001,51.200001,50.145763,16909900
2020-09-02,51.040001,52.139999,50.660000,51.950001,50.880318,15348600
2020-09-03,52.439999,53.639999,51.230000,51.500000,50.439583,25003200
2020-09-04,52.470001,53.360001,51.439999,52.520000,51.438583,25124000
2020-09-08,51.919998,52.090000,50.660000,51.040001,49.989056,28128600
2020-09-09,51.200001,51.590000,50.619999,51.400002,50.341644,19193900
2020-09-10,51.720001,52.500000,50.700001,50.950001,49.900909,22324400
2020-09-11,50.889999,51.689999,50.799999,51.000000,49.949879,21033200
2020-09-14,51.490002,52.080002,47.900002,48.150002,47.158562,58798300
2020-09-15,48.119999,48.389999,44.669998,44.810001,43.887337,84689700
2020-09-16,45.209999,46.759998,44.619999,46.020000,45.072422,45484600
2020-09-17,45.459999,45.830002,45.009998,45.529999,44.592506,28741600
2020-09-18,45.520000,45.959999,44.759998,44.860001,43.936306,33201700
2020-09-21,43.410000,44.160000,43.070000,43.930000,43.025455,33469700
2020-09-22,43.790001,44.130001,43.080002,43.290001,42.398636,25799200
2020-09-23,43.610001,43.950001,41.790001,41.849998,40.988281,28780200
2020-09-24,41.849998,42.599998,41.290001,42.189999,41.321281,31259200
2020-09-25,41.840000,42.130001,41.520000,42.020000,41.154781,26917200
2020-09-28,42.919998,43.880001,42.889999,43.340000,42.447605,21204600
2020-09-29,43.099998,43.290001,42.020000,42.419998,41.546543,20694300
2020-09-30,42.580002,43.590000,42.500000,43.110001,42.222340,22533400
2020-10-01,43.330002,43.650002,42.599998,43.439999,42.545544,21900500
2020-10-02,42.540001,43.869999,42.520000,43.660000,42.761013,23899200
2020-10-05,44.259998,45.230000,44.209999,44.910000,43.985275,24170600
2020-10-06,45.480000,46.060001,44.160000,44.410000,43.495571,29505900
2020-10-07,45.020000,45.630001,44.610001,44.840000,43.916718,22135800
2020-10-08,44.910000,45.169998,44.279999,44.720001,43.799191,28630700
2020-10-09,45.009998,45.590000,44.689999,44.930000,44.004864,25595600
2020-10-12,45.090000,45.990002,44.950001,45.880001,44.935303,24070200
2020-10-13,46.119999,46.119999,43.549999,43.680000,42.780602,49899100
2020-10-14,43.520000,44.240002,43.000000,43.029999,42.143986,30300900
2020-10-15,42.540001,43.639999,42.250000,43.610001,42.712048,26408000
2020-10-16,43.680000,43.880001,43.080002,43.189999,42.300690,25998000
2020-10-19,43.349998,43.389999,42.810001,42.900002,42.016666,22793600
2020-10-20,43.369999,44.080002,43.340000,43.520000,42.623898,21255900
2020-10-21,43.459999,43.730000,42.900002,43.009998,42.124397,19816300
2020-10-22,42.889999,43.990002,42.660000,43.950001,43.045044,21341200
2020-10-23,44.209999,44.570000,43.669998,43.950001,43.045044,18486500
2020-10-26,43.360001,43.400002,42.810001,43.259998,42.369247,24928100
2020-10-27,43.040001,43.040001,41.869999,41.880001,41.017666,24251700
2020-10-28,40.970001,41.590000,40.740002,41.130001,40.283108,27485000
2020-10-29,41.130001,42.150002,40.709999,41.660000,40.802197,23351000
2020-10-30,41.029999,41.540001,40.490002,41.419998,41.069912,26962800
2020-11-02,41.860001,42.669998,41.200001,42.209999,41.853233,24310800
2020-11-03,43.299999,44.020000,43.060001,43.529999,43.162079,29985200
2020-11-04,42.529999,43.410000,41.900002,42.080002,41.724339,25956400
2020-11-05,42.340000,43.580002,42.180000,43.070000,42.705967,24945100
2020-11-06,43.509998,43.610001,42.500000,42.709999,42.349010,17705200
2020-11-09,46.869999,48.779999,46.259998,47.639999,47.237339,56895200
2020-11-10,48.310001,48.750000,47.450001,47.650002,47.247257,33275800
2020-11-11,47.900002,49.290001,47.680000,48.930000,48.516438,29719600
2020-11-12,47.970001,48.410000,47.709999,48.279999,47.871929,28457400
2020-11-13,48.650002,49.070000,48.400002,48.660000,48.248718,18632500
2020-11-16,50.410000,51.020000,49.860001,50.400002,49.974014,26699400
2020-11-17,49.840000,50.930000,49.480000,50.730000,50.301224,18970000
2020-11-18,51.090000,52.650002,51.009998,51.049999,50.618519,25824000
2020-11-19,51.599998,52.320000,50.950001,52.139999,51.699306,20262400
2020-11-20,51.830002,52.110001,51.189999,51.650002,51.213451,15471100
2020-11-23,52.509998,53.630001,52.290001,53.299999,52.849503,28923200
2020-11-24,54.480000,57.139999,54.480000,57.060001,56.577724,32890900
2020-11-25,56.270000,57.160000,55.330002,57.060001,56.577724,28250500
2020-11-27,57.000000,57.240002,56.119999,56.669998,56.191017,14267100
2020-11-30,56.139999,56.540001,55.000000,55.070000,54.604542,23359300
2020-12-01,56.549999,56.740002,55.400002,55.470001,55.001163,23521000
2020-12-02,55.360001,57.419998,55.250000,57.200001,56.716541,26796800
2020-12-03,57.380001,57.450001,56.200001,56.580002,56.101780,18776100
2020-12-04,57.560001,58.820000,57.310001,58.619999,58.124535,24696000
2020-12-07,58.150002,58.610001,57.279999,58.130001,57.638680,21280900
2020-12-08,57.480000,58.400002,57.360001,58.360001,57.866734,15511700
2020-12-09,59.160000,59.549999,58.299999,58.950001,58.451748,27278200
2020-12-10,58.040001,60.790001,58.009998,60.500000,59.988647,25866600
2020-12-11,59.799999,59.810001,58.180000,58.930000,58.431915,20960000
2020-12-14,60.000000,60.259998,58.730000,58.740002,58.243523,19688300
2020-12-15,58.740002,59.860001,58.570000,59.669998,59.165661,16154800
2020-12-16,60.070000,60.139999,59.360001,59.750000,59.244987,14988300
2020-12-17,60.000000,60.290001,59.570000,60.049999,59.542450,18229900
2020-12-18,60.299999,60.299999,58.709999,59.060001,58.560818,28712700
2020-12-21,60.349998,61.820000,59.810001,61.230000,60.712475,31906100
2020-12-22,61.099998,61.139999,59.160000,59.259998,58.759125,17851600
2020-12-23,60.000000,61.310001,59.790001,60.779999,60.266277,16579100
2020-12-24,60.930000,61.090000,59.880001,60.570000,60.058056,6824400
2020-12-28,60.619999,61.930000,60.490002,61.130001,60.613323,14414600
2020-12-29,61.150002,61.400002,60.549999,60.910000,60.395180,10800400
2020-12-30,60.910000,61.270000,60.669998,60.860001,60.345604,10770700
2020-12-31,60.669998,61.849998,60.529999,61.660000,61.138844,12500700
2021-01-04,61.590000,61.709999,59.730000,60.139999,59.631687,21286200
2021-01-05,60.349998,62.000000,60.020000,61.700001,61.178505,20213100
2021-01-06,64.489998,66.599998,63.950001,65.250000,64.698502,38106600
2021-01-07,67.070000,68.099998,66.010002,66.019997,65.461990,24161000
2021-01-08,66.209999,66.209999,64.339996,65.370003,64.817490,20747800
2021-01-11,64.580002,66.620003,64.330002,66.440002,65.878441,20460300
2021-01-12,67.489998,67.739998,66.239998,66.669998,66.106499,20162800
2021-01-13,67.000000,67.220001,65.989998,66.860001,66.294891,18541900
2021-01-14,67.519997,69.430000,67.169998,69.010002,68.426720,29108900
2021-01-15,67.370003,67.650002,64.089996,64.230003,63.687122,38295300
2021-01-19,65.199997,65.250000,62.910000,63.689999,63.151684,27022400
2021-01-20,63.750000,63.820000,62.840000,63.250000,62.715405,17448900
2021-01-21,63.209999,63.340000,61.740002,61.869999,61.347065,19416200
2021-01-22,60.939999,61.830002,60.189999,61.330002,60.811634,24740400
2021-01-25,60.669998,60.770000,59.169998,60.560001,60.048141,25754100
2021-01-26,61.200001,61.240002,60.090000,60.910000,60.395180,18760900
2021-01-27,59.900002,60.000000,58.529999,59.400002,58.897945,24657200
2021-01-28,60.150002,61.060001,59.630001,60.340000,59.829998,19986200
2021-01-29,59.959999,60.200001,57.689999,57.990002,57.990002,27057800
2021-02-01,58.660000,58.669998,57.400002,58.430000,58.430000,16073000
2021-02-02,59.599998,60.250000,59.299999,59.580002,59.580002,18693400
2021-02-03,59.410000,61.150002,59.320000,61.099998,61.099998,18730600
2021-02-04,61.570000,62.630001,61.419998,62.410000,62.410000,16612900
2021-02-05,62.990002,63.080002,62.070000,62.580002,62.580002,13488500
2021-02-08,63.090000,63.709999,62.849998,63.650002,63.650002,15055400
2021-02-09,63.700001,63.869999,62.520000,63.119999,63.119999,12336900
2021-02-10,63.480000,63.990002,62.980000,63.619999,63.619999,12680700
2021-02-11,63.599998,63.869999,61.930000,63.200001,63.200001,12107400
2021-02-12,62.919998,64.019997,62.889999,63.630001,63.630001,12168600
2021-02-16,64.919998,65.070000,63.840000,64.120003,64.120003,19065400
2021-02-17,63.799999,64.910004,63.450001,64.760002,64.760002,20279600
2021-02-18,64.300003,64.550003,63.090000,63.480000,63.480000,14833200
2021-02-19,64.160004,65.989998,64.050003,65.779999,65.779999,20456200
2021-02-22,65.400002,66.900002,65.290001,65.519997,65.519997,23120700
2021-02-23,65.589996,66.919998,64.860001,66.739998,66.739998,26712100
2021-02-24,67.169998,68.680000,67.000000,68.599998,68.599998,20752900
2021-02-25,69.040001,69.379997,66.889999,67.410004,67.410004,25206100
2021-02-26,66.779999,67.599998,65.540001,65.879997,65.879997,24170600
2021-03-01,68.489998,69.989998,67.980003,69.540001,69.540001,28037900
2021-03-02,69.190002,69.989998,68.849998,68.910004,68.910004,19188800
2021-03-03,69.489998,71.489998,69.300003,70.379997,70.379997,25147200
2021-03-04,70.180000,71.779999,67.889999,69.809998,69.809998,28400700
