Date,Open,High,Low,Close,Adj Close,Volume
2020-08-26,109.379997,110.739998,108.260002,110.400002,109.729202,27591235
2020-08-27,109.760002,111.829002,109.680000,110.540001,109.868347,20808450
2020-08-28,111.279999,112.794998,110.599998,111.959999,111.279716,37493134
2020-09-01,110.419998,111.160004,105.860001,105.900002,105.256546,60998790
2020-09-02,106.040001,107.419998,103.180000,103.500000,102.871124,47192541
2020-09-03,104.260002,108.300003,103.945999,105.559998,104.918602,29996389
2020-09-04,105.040001,108.580002,104.940002,106.879997,106.230583,30751373
2020-09-07,107.599998,108.699997,106.260002,106.940002,106.290222,14729583
2020-09-08,106.980003,108.019997,103.599998,104.279999,103.646385,36782017
2020-09-09,103.019997,104.879997,102.360001,104.879997,104.242737,43584298
2020-09-10,103.800003,106.300003,102.559998,105.040001,104.401764,29812789
2020-09-11,104.980003,104.980003,102.584000,102.620003,101.996475,21647791
2020-09-14,103.400002,103.900002,102.199997,103.620003,102.990395,17394692
2020-09-15,103.220001,103.580002,102.220001,102.639999,102.016350,28600393
2020-09-16,102.400002,103.400002,100.540001,102.959999,102.334404,27509156
2020-09-17,101.080002,101.320000,99.000000,100.540001,99.929108,46856482
2020-09-18,99.660004,100.199997,97.419998,97.419998,96.828064,73544325
2020-09-21,96.040001,96.669998,88.900002,92.160004,91.600029,78895072
2020-09-22,92.750000,94.110001,91.400002,91.970001,91.411186,40473692
2020-09-23,93.190002,96.199997,92.246002,92.900002,92.335533,40643007
2020-09-24,90.769997,95.050003,90.739998,92.870003,92.305717,43704705
2020-09-25,94.239998,94.629997,91.129997,91.550003,90.993736,33180100
2020-09-28,93.500000,98.440002,92.910004,98.000000,97.404541,48500179
2020-09-29,97.110001,98.279999,96.309998,97.250000,96.659096,38484870
2020-09-30,96.580002,99.540001,95.848999,97.610001,97.016914,41223431
2020-10-01,98.839996,99.910004,96.900002,98.000000,97.404541,39991603
2020-10-02,97.480003,98.300003,96.489998,97.709999,97.116302,35973115
2020-10-05,99.699997,100.680000,98.080002,99.449997,98.845726,80935616
2020-10-06,100.879997,104.180000,99.820000,104.180000,103.546989,61172964
2020-10-07,103.839996,107.459999,103.419998,104.500000,103.865051,72284882
2020-10-08,105.440002,107.778999,104.419998,107.099998,106.449249,36922959
2020-10-09,107.940002,109.000000,106.540001,107.279999,106.628159,50394313
2020-10-12,107.279999,108.000000,105.419998,105.839996,105.196899,29455602
2020-10-13,106.440002,106.440002,101.720001,102.099998,101.479630,55347707
2020-10-14,101.839996,103.680000,100.820000,101.540001,100.923035,32678409
2020-10-15,100.500000,100.769997,97.980003,100.120003,99.511665,36727928
2020-10-16,101.199997,102.639999,99.000000,101.800003,101.181458,37486411
2020-10-19,102.500000,104.080002,101.120003,103.360001,102.731972,22865749
2020-10-20,102.339996,105.199997,102.339996,104.320000,103.686142,28477306
2020-10-21,104.919998,106.000000,102.639999,102.720001,102.095863,37940575
2020-10-22,101.379997,104.919998,100.660004,104.279999,103.646385,31440511
2020-10-23,108.500000,113.300003,106.540001,111.540001,110.862274,97495567
2020-10-26,110.540001,114.379997,106.540001,110.519997,109.848465,52191345
2020-10-27,112.620003,113.000000,106.599998,106.599998,105.952286,52849727
2020-10-28,104.459999,106.580002,101.160004,103.800003,103.169304,62752208
2020-10-29,104.440002,106.800003,102.080002,104.660004,104.024078,44813216
2020-10-30,104.220001,107.699997,104.000000,106.559998,105.912529,37873402
2020-11-02,107.019997,107.139999,104.622002,107.040001,106.389618,44537297
2020-11-03,108.220001,113.760002,108.220001,113.360001,112.671211,57652142
2020-11-04,111.839996,113.040001,108.519997,110.379997,109.709320,49682057
2020-11-05,110.680000,112.252998,106.760002,110.160004,109.490662,53515927
2020-11-06,111.059998,113.400002,110.000000,110.940002,110.265923,68836974
2020-11-09,112.040001,129.619995,111.660004,128.539993,127.758972,138499150
2020-11-10,129.139999,136.000000,127.620003,134.399994,133.583374,144498633
2020-11-11,134.080002,137.119995,131.460007,135.520004,134.696579,92506383
2020-11-12,133.479996,133.960007,129.639999,132.360001,131.555771,68867988
2020-11-13,131.220001,135.699997,129.679993,134.160004,133.344833,45650523
2020-11-16,136.119995,138.880005,135.539993,138.779999,137.936752,71349413
2020-11-17,139.880005,139.880005,134.996002,138.399994,137.559067,79501678
2020-11-18,137.559998,142.179993,135.820007,141.600006,140.739624,52441640
2020-11-19,136.100006,139.899994,136.100006,138.940002,138.095795,37442579
2020-11-20,138.179993,139.600006,137.399994,137.759995,136.922958,30600035
2020-11-23,139.279999,140.860001,138.240005,140.199997,139.348129,63641880
2020-11-24,142.000000,150.259995,141.320007,150.199997,149.287369,78845811
2020-11-25,152.500000,152.500000,141.720001,143.399994,142.528687,72137852
2020-11-26,143.240005,143.619995,137.860001,141.100006,140.242676,34544240
2020-11-27,139.000000,140.720001,137.720001,139.500000,138.652390,77855252
2020-11-30,140.039993,140.039993,134.559998,134.559998,133.742401,66657521
2020-12-01,134.899994,143.479996,133.600006,143.240005,142.369659,51536659
2020-12-02,142.779999,146.940002,141.639999,146.940002,146.047180,46385964
2020-12-03,146.000000,148.559998,144.600006,148.559998,147.657333,42251461
2020-12-04,147.699997,150.199997,147.039993,148.619995,147.716965,92767366
2020-12-07,149.000000,149.220001,143.039993,146.259995,145.371307,201179938
2020-12-08,144.779999,147.259995,143.735992,146.360001,145.470703,37242394
2020-12-09,147.399994,149.500000,145.779999,145.899994,145.013489,31964551
2020-12-10,145.399994,145.800003,137.996002,141.759995,140.898651,143650430
2020-12-11,141.759995,142.960007,134.300003,136.059998,135.233276,82366916
2020-12-14,138.539993,145.059998,138.479996,142.360001,141.495010,60342841
2020-12-15,141.679993,145.279999,140.619995,144.699997,143.820786,48178265
2020-12-16,145.000000,149.559998,143.639999,144.199997,143.323822,41004979
2020-12-17,144.979996,147.919998,143.500000,145.539993,144.655685,39062373
2020-12-18,144.820007,145.779999,142.740005,145.000000,144.118973,61091622
2020-12-21,140.000000,145.779999,135.462997,141.259995,140.401688,62377629
2020-12-22,141.380005,146.679993,141.020004,145.979996,145.093002,59502325
2020-12-23,145.559998,152.231003,144.919998,151.820007,150.897537,82164262
2020-12-24,154.699997,158.246994,153.328003,154.600006,153.660645,32838786
2020-12-29,155.000000,155.893997,148.800003,149.279999,148.372955,54336596
2020-12-30,149.639999,153.084000,148.699997,148.880005,147.975403,22973899
2020-12-31,145.320007,148.867996,144.613007,146.679993,145.788757,16230212
2021-01-04,147.020004,149.059998,142.419998,143.520004,142.647964,45934459
2021-01-05,140.660004,144.539993,138.914993,143.199997,142.329895,36696545
2021-01-06,146.000000,156.059998,145.419998,155.039993,154.097961,88207450
2021-01-07,157.080002,158.000000,151.005005,156.119995,155.171402,60453467
2021-01-08,157.339996,158.199997,152.574997,152.919998,151.990845,35279721
2021-01-11,152.399994,154.479996,150.039993,151.199997,150.281296,97258483
2021-01-12,150.940002,154.860001,150.940002,154.240005,153.302826,27671875
2021-01-13,155.000000,155.000000,151.820007,152.360001,151.434250,45710699
2021-01-14,152.940002,154.800003,152.360001,152.860001,151.931213,29064530
2021-01-15,151.880005,154.139999,146.800003,148.800003,147.895874,44861784
2021-01-18,148.419998,151.460007,147.880005,151.320007,150.400574,18232370
2021-01-19,153.179993,153.279999,145.639999,146.860001,145.967667,39908739
2021-01-20,146.000000,153.000000,144.035004,146.320007,145.430954,34274687
2021-01-21,146.300003,147.300003,143.960007,144.800003,143.920181,20750000
2021-01-22,143.600006,144.339996,141.960007,143.059998,142.190750,52565137
2021-01-25,144.000000,145.660004,136.580002,137.119995,136.286835,41080426
2021-01-26,136.800003,140.740005,136.759995,139.440002,138.592758,43534642
2021-01-27,137.440002,139.139999,133.000000,134.320007,133.503860,71178352
2021-01-28,132.800003,137.139999,130.179993,136.580002,135.750122,51994502
2021-01-29,135.080002,135.839996,132.660004,133.539993,132.728592,35497911
2021-02-01,135.199997,137.240005,133.080002,134.839996,134.020691,29645822
2021-02-02,136.300003,140.740005,135.679993,140.179993,139.328247,34967416
2021-02-03,142.139999,145.399994,139.360001,141.800003,140.938416,44305349
2021-02-04,142.360001,147.539993,140.100006,145.779999,144.894226,55719232
2021-02-05,148.919998,149.100006,145.399994,147.220001,146.325485,61896323
2021-02-08,147.440002,149.720001,146.679993,147.479996,146.583893,43942144
2021-02-09,147.240005,148.580002,146.220001,147.699997,146.802551,22036215
2021-02-10,147.000000,148.960007,146.251999,147.679993,146.782669,30458652
2021-02-11,146.000000,147.820007,144.339996,145.960007,145.073135,23145752
2021-02-12,144.320007,147.279999,143.979996,145.899994,145.013489,29981925
2021-02-15,148.339996,154.899994,148.039993,153.960007,153.024536,109807959
2021-02-16,154.740005,156.479996,152.572998,155.559998,154.614807,38397229
2021-02-17,155.559998,156.740005,152.880005,154.360001,153.422089,33211246
2021-02-18,151.520004,155.240005,145.080002,147.500000,146.603775,91617217
2021-02-19,148.440002,154.481003,145.600006,153.639999,152.706467,60807468
2021-02-22,152.119995,154.725006,149.151993,154.259995,153.322693,30215704
2021-02-23,154.300003,160.000000,153.399994,159.179993,158.212799,68232394
2021-02-24,158.580002,165.259995,157.582993,164.580002,163.580002,83564176
2021-02-25,164.699997,165.800003,162.380005,162.539993,162.539993,53517314
2021-02-26,159.139999,164.720001,157.759995,159.600006,159.600006,81184844
2021-03-01,162.000000,164.279999,160.279999,161.339996,161.339996,47114977
2021-03-02,160.679993,164.039993,159.740005,162.220001,162.220001,31296043
2021-03-03,163.779999,170.339996,111.827003,170.339996,170.339996,86451554
2021-03-04,170.940002,171.179993,165.619995,166.660004,166.660004,42583702
